是非曲直庁,,,,名詞,固有名詞,一般,*,*,*,是非曲直庁,ゼヒキョクチョクチョウ,ゼヒキョクチョクチョー,東方Project
浄玻璃,,,,名詞,固有名詞,一般,*,*,*,浄玻璃,ジョウハリ,ジョウハリ,東方Project
霧雨魔法店,,,,名詞,固有名詞,一般,*,*,*,霧雨魔法店,キリサメマホウテン,キリサメマホーテン,東方Project
文々。,,,,名詞,固有名詞,一般,*,*,*,文々。,ブンブンマル,ブンブンマル,東方Project
月都万象展,,,,名詞,固有名詞,一般,*,*,*,月都万象展,ゲットバンショウテン,ゲットバンショウテン,東方Project
胡蝶夢丸,,,,名詞,固有名詞,一般,*,*,*,胡蝶夢丸,コチョウムガン,コチョウムガン,東方Project
兎角同盟,,,,名詞,固有名詞,一般,*,*,*,兎角同盟,トカクドウメイ,トカクドウメイ,東方Project
三妖精,,,,名詞,固有名詞,一般,*,*,*,三妖精,サンヨウセイ,サンヨウセイ,東方Project
酒虫,,,,名詞,固有名詞,一般,*,*,*,酒虫,シュチュウ,シュチュー,東方Project
相対性精神学,,,,名詞,固有名詞,一般,*,*,*,相対性精神学,ソウタイセイセイシンガク,ソウタイセイセイシンガク,東方Project
超統一物理学,,,,名詞,固有名詞,一般,*,*,*,超統一物理学,チョウトウイツセイブツリガク,チョウトウイツセイブツリガク,東方Project
念写,,,,名詞,固有名詞,一般,*,*,*,念写,ネンシャ,ネンシャ,東方Project
卯東京,,,,名詞,固有名詞,一般,*,*,*,卯東京,ボウトウキョウ,ボートーキョー,東方Project
卯酉,,,,名詞,固有名詞,一般,*,*,*,卯酉,ボウユウ,ボーユー,東方Project
酉京都,,,,名詞,固有名詞,一般,*,*,*,酉京都,ユウキョウト,ユーキョート,東方Project
妖鳥,,,,名詞,固有名詞,一般,*,*,*,妖鳥,ヨウチョウ,ヨウチョー,東方Project
霊都,,,,名詞,固有名詞,一般,*,*,*,霊都,レイト,レイト,東方Project
